time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-11-25T05:56:50.140Z,45.5613,151.0047,34,6,mww,,26,5.885,0.66,us,usb000l5z1,2022-05-03T16:34:28.524Z,"247 km E of Kuril’sk, Russia",earthquake,,1.7,,,reviewed,us,us
2013-11-12T07:03:51.090Z,54.6859,162.3024,43,6.4,mww,,20,2.73,0.87,us,usb000kw1x,2022-05-03T16:32:47.437Z,"172 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,,1.8,,,reviewed,us,us
2013-10-25T17:10:19.710Z,37.1557,144.6611,35,7.1,mww,,10,3.968,1.01,us,usc000kn4n,2022-08-06T18:34:02.167Z,"off the east coast of Honshu, Japan",earthquake,,1.8,,,reviewed,us,us
2013-10-01T03:38:21.710Z,53.1995,152.7864,573,6.7,mww,,11,2.958,1.2,us,usb000k3c1,2022-05-03T16:28:16.505Z,"Sea of Okhotsk",earthquake,,1.8,,,reviewed,us,us
2013-05-24T14:56:31.460Z,52.235,151.444,624,6.7,mwb,217,25.2,,0.95,us,usb000h543,2022-05-03T16:20:12.009Z,"Sea of Okhotsk",earthquake,,,,,reviewed,us,us
2013-05-24T05:44:48.980Z,54.892,153.221,598.1,8.3,mww,385,10,,1.02,us,usb000h4jh,2022-08-28T07:25:50.955Z,"Sea of Okhotsk",earthquake,,4.1,,,reviewed,us,us
2013-05-21T05:43:21.000Z,52.281,160.072,30,6.1,mww,108,62,,1,us,usb000h0hw,2022-05-03T16:22:34.228Z,"128 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,,,,,reviewed,us,us
2013-05-21T01:55:08.400Z,52.52,160.362,30,6,mww,582,57.2,,0.99,us,usb000h0eg,2022-07-25T02:38:13.181Z,"129 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,,,,,reviewed,us,us
2013-05-19T18:44:10.950Z,52.34,160.065,18,6.1,mww,140,46,,0.89,us,usb000gz3x,2022-05-03T16:22:33.001Z,"123 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,,,,,reviewed,us,us
2013-05-18T05:47:59.500Z,37.739,141.471,39,6,mww,436,14,,0.77,us,usb000gy67,2022-07-25T02:27:36.432Z,"50 km NE of Namie, Japan",earthquake,,,,,reviewed,us,us
2013-04-20T13:12:50.510Z,50.099,157.148,18,6.1,mww,539,51.9,,1.06,us,usb000gcls,2022-05-03T16:15:20.431Z,"96 km SE of Severo-Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
2013-04-19T19:58:40.250Z,49.965,157.652,15,6.1,mww,599,16,,0.78,us,usb000gc6m,2022-05-03T17:26:13.630Z,"134 km SE of Severo-Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
2013-04-19T03:05:52.650Z,46.221,150.788,110,7.2,mww,770,10.1,,0.86,us,usb000gbf8,2022-07-25T00:00:35.463Z,"252 km ENE of Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
2013-04-05T13:00:02.130Z,42.736,131.003,563.3,6.3,mww,680,16.5,,0.86,us,usb000g0cq,2022-05-03T17:26:07.665Z,"13 km NNW of Zarubino, Russia",earthquake,,2.5,,,reviewed,us,us
2013-04-01T18:53:17.420Z,39.526,143.167,14,6,mww,495,52.5,,0.85,us,usb000fxh7,2022-07-24T22:11:15.336Z,"104 km E of Yamada, Japan",earthquake,,,,,reviewed,us,us
2013-03-01T13:20:49.930Z,50.958,157.408,29,6.5,mww,480,20.7,,0.87,us,usc000feww,2022-07-24T19:26:38.806Z,"87 km SE of Ozernovskiy, Russia",earthquake,,,,,reviewed,us,us
2013-03-01T12:53:51.070Z,50.895,157.453,33,6.4,mww,635,34.8,,0.86,us,usc000fewp,2022-05-03T16:09:53.796Z,"94 km SE of Ozernovskiy, Russia",earthquake,,,,,reviewed,us,us
2013-02-28T14:05:50.250Z,50.954,157.283,41,6.9,mww,531,20.7,,0.94,us,usc000febi,2022-07-24T19:21:37.815Z,"81 km SE of Ozernovskiy, Russia",earthquake,,,,,reviewed,us,us
2013-02-02T14:17:35.130Z,42.77,143.092,107,6.9,mww,686,28,,0.86,us,usc000f03a,2022-07-24T17:12:49.696Z,"18 km SSW of Obihiro, Japan",earthquake,,,,,reviewed,us,us
2013-01-28T16:38:53.580Z,42.605,79.708,15,6.1,mww,548,14.5,,0.76,us,usc000ewqq,2022-07-24T16:35:51.450Z,"61 km SE of Kegen, Kazakhstan",earthquake,,,,,reviewed,us,us
2012-12-07T08:31:14.800Z,37.914,143.764,32,6.2,mww,708,15,,0.86,us,usp000jwjp,2022-05-03T16:00:47.754Z,"220 km SE of ?funato, Japan",earthquake,,6,,,reviewed,us,us
2012-12-07T08:18:23.130Z,37.89,143.949,31,7.3,mww,918,14.8,,0.91,us,usp000jwjn,2022-05-03T16:00:42.625Z,"234 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2012-11-16T18:12:39.910Z,49.28,155.425,29,6.5,mww,793,11.1,,0.81,us,usp000jvpf,2022-05-03T17:12:10.232Z,"163 km SSW of Severo-Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
2012-10-01T22:21:46.020Z,39.808,143.099,15,6.1,mww,579,34.1,,0.82,us,usp000jtc6,2022-05-03T15:51:15.568Z,"100 km E of Miyako, Japan",earthquake,,,,,reviewed,us,us
2012-08-14T02:59:38.460Z,49.8,145.064,583.2,7.7,mww,862,13.8,,0.83,us,usp000jq9h,2022-05-03T15:46:15.720Z,"156 km ENE of Poronaysk, Russia",earthquake,,2.6,,,reviewed,us,us
2012-08-12T10:47:06.450Z,35.661,82.518,13,6.2,mww,471,14.5,,0.86,us,usp000jq7p,2022-05-03T15:46:03.095Z,"281 km SE of Hotan, China",earthquake,,,,,reviewed,us,us
2012-08-11T12:34:35.900Z,38.389,46.745,12,6.2,mww,522,19.9,,0.98,us,usp000jq5r,2022-05-03T16:56:39.289Z,"30 km WSW of Ahar, Iran",earthquake,,,,,reviewed,us,us
2012-08-11T12:23:18.190Z,38.329,46.826,11,6.4,mww,510,21.2,,1.23,us,usp000jq5p,2022-05-03T16:44:12.644Z,"26 km SW of Ahar, Iran",earthquake,,,,,reviewed,us,us
2012-07-20T06:10:25.170Z,49.407,155.907,19,6,mww,651,25.6,,0.71,us,usp000jp79,2022-05-03T15:44:15.764Z,"141 km S of Severo-Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
2012-07-08T11:33:02.920Z,45.497,151.288,20,6,mww,626,68.9,,0.83,us,usp000jnrw,2022-05-03T15:43:43.321Z,"268 km E of Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
2012-06-29T21:07:33.860Z,43.433,84.7,18,6.3,mww,526,21.5,,0.94,us,usp000jncx,2022-05-03T15:43:17.645Z,"117 km E of Xinyuan, China",earthquake,,,,,reviewed,us,us
2012-06-24T03:15:01.280Z,57.601,163.195,10,6,mww,701,51.3,,0.98,us,usp000jn5s,2022-05-03T15:42:58.338Z,"159 km NNE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,us
2012-06-17T20:32:20.590Z,38.919,141.831,36,6.3,mww,627,22.9,,0.94,us,usp000jmwc,2022-05-03T15:42:40.736Z,"19 km SSE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2012-06-05T19:31:33.750Z,34.943,141.132,15,6.1,mww,687,10.8,,0.68,us,usp000jmcv,2022-05-03T17:05:30.540Z,"75 km ESE of ?hara, Japan",earthquake,,,,,reviewed,us,us
2012-05-20T07:20:36.870Z,39.646,143.164,11,6.3,mww,166,75,,1.14,us,usp000jknx,2022-05-03T15:43:12.214Z,"105 km E of Miyako, Japan",earthquake,,,,,reviewed,us,us
2012-03-27T11:00:44.500Z,39.859,142.017,15,6.1,mwc,625,19.8,,0.89,us,usp000jgv9,2022-05-03T15:34:39.203Z,"24 km NNE of Miyako, Japan",earthquake,,,,,reviewed,us,us
2012-03-14T12:05:04.520Z,35.687,140.695,10,6,mwc,476,20.2,,0.74,us,usp000jg80,2022-05-03T16:57:51.448Z,"5 km SE of Asahi, Japan",earthquake,,,,,reviewed,us,gcmt
2012-03-14T10:49:24.580Z,40.781,144.761,10,6.1,mwc,532,24.8,,0.87,us,usp000jg7p,2022-05-03T16:57:49.473Z,"245 km S of Kushiro, Japan",earthquake,,,,,reviewed,us,gcmt
2012-03-14T09:08:35.140Z,40.887,144.944,12,6.9,mww,552,18.8,,0.88,us,usp000jg7e,2022-05-03T15:33:42.693Z,"236 km SSE of Kushiro, Japan",earthquake,,,,,reviewed,us,us
2012-02-26T06:17:19.760Z,51.708,95.991,12,6.7,mww,596,13.4,,0.92,us,usp000jfdj,2022-05-03T15:32:15.859Z,"38 km NE of Saryg-Sep, Russia",earthquake,,,,,reviewed,us,us
2012-01-01T05:27:55.980Z,31.456,138.072,365.3,6.8,mww,628,10.8,,0.84,us,usp000jcws,2022-05-03T16:54:59.685Z,"Izu Islands, Japan region",earthquake,,2.7,,,reviewed,us,us
2011-12-27T15:21:56.840Z,51.842,95.911,15,6.6,mww,545,17.6,,0.81,us,usp000jcq2,2022-04-08T20:25:09.055Z,"45 km NNE of Saryg-Sep, Russia",earthquake,,,,,reviewed,us,us
2011-11-24T10:25:34.030Z,41.898,142.639,38,6.2,mww,580,18.3,,0.79,us,usp000jbb8,2022-04-08T22:21:35.399Z,"53 km SSE of Shizunai-furukawach?, Japan",earthquake,,,,,reviewed,us,us
2011-11-23T19:24:31.470Z,37.365,141.368,34,6.1,mww,496,23.4,,0.73,us,usp000jbaf,2022-04-08T22:22:27.625Z,"35 km ESE of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-10-23T10:41:23.250Z,38.721,43.508,18,7.1,mww,693,19.7,,0.93,us,usp000j9rr,2022-04-08T22:08:47.620Z,"27 km NNE of Van, Turkey",earthquake,,,,,reviewed,us,us
2011-10-21T08:02:37.950Z,43.892,142.479,187,6.1,mww,674,10.7,,0.74,us,usp000j9mz,2022-04-08T22:08:34.181Z,"16 km NE of Asahikawa, Japan",earthquake,,,,,reviewed,us,us
2011-10-14T06:10:14.600Z,54.08,123.722,12,6,mww,499,25.7,,0.76,us,usp000j9aw,2022-04-08T22:21:03.410Z,"8 km ESE of Takhtamygda, Russia",earthquake,,,,,reviewed,us,us
2011-09-16T19:26:40.260Z,40.273,142.779,30,6.7,mwc,667,10.9,,0.88,us,usp000j84y,2022-12-13T18:08:03.221Z,"99 km NE of Miyako, Japan",earthquake,,,,,reviewed,us,us
2011-09-15T08:00:09.640Z,36.256,141.338,28,6.1,mww,403,63.5,,0.81,us,usp000j82k,2022-04-08T22:20:59.219Z,"68 km E of ?arai, Japan",earthquake,,,,,reviewed,us,us
2011-08-19T05:36:33.040Z,37.671,141.652,47,6.2,mww,669,10,,0.74,us,usp000j6nx,2022-04-08T21:59:31.194Z,"61 km ENE of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-08-17T11:44:08.370Z,36.765,143.77,9,6.1,mww,305,15.7,,0.81,us,usp000j6kt,2022-04-08T21:59:13.524Z,"258 km ESE of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-08-04T13:51:34.560Z,48.833,154.769,36,6.1,mww,512,28.9,,0.84,us,usp000j5yv,2022-04-08T22:20:44.594Z,"227 km SSW of Severo-Kuril’sk, Russia",earthquake,,,,,reviewed,us,us
2011-07-30T18:53:50.720Z,36.942,140.955,38,6.3,mww,701,15.6,,0.81,us,usp000j5rk,2022-04-08T21:56:37.306Z,"13 km SSE of Iwaki, Japan",earthquake,,,,,reviewed,us,us
2011-07-24T18:51:25.070Z,37.73,141.39,40,6.3,mww,454,17.1,,0.84,us,usp000j5ed,2022-04-08T21:55:42.387Z,"43 km NE of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-07-23T04:34:24.180Z,38.898,141.815,41,6.3,mww,502,30.4,,0.82,us,usp000j5by,2022-04-08T21:55:33.066Z,"21 km SSE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2011-07-19T19:35:43.480Z,40.081,71.41,20,6.1,mww,510,32.7,,0.9,us,usp000j560,2022-04-08T21:55:10.868Z,"16 km NNE of Aydarken, Kyrgyzstan",earthquake,,,,,reviewed,us,us
2011-07-10T00:57:10.800Z,38.034,143.264,23,7,mww,531,12.4,,1.04,us,usp000j4gp,2022-09-06T12:45:53.236Z,"177 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2011-06-22T21:50:52.350Z,39.955,142.205,33,6.7,mww,592,24.9,,0.9,us,usp000j3k6,2022-07-19T18:27:45.644Z,"41 km NNE of Miyako, Japan",earthquake,,,,,reviewed,us,us
2011-06-03T00:05:00.830Z,37.285,143.907,14,6.1,mww,637,12.5,,0.87,us,usp000j2kz,2022-07-19T16:39:26.106Z,"258 km E of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-05-13T23:35:52.860Z,37.396,141.341,35,6.1,mww,392,31.7,,0.98,us,usp000j1jk,2022-07-19T15:08:04.331Z,"31 km ESE of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-05-05T14:58:18.680Z,38.17,144.032,11,6,mww,447,18,,0.9,us,usp000j11c,2022-04-08T21:46:55.640Z,"224 km SE of Kamaishi, Japan",earthquake,,,,,reviewed,us,us
2011-04-21T13:37:03.340Z,35.579,140.305,43,6.2,mww,393,28.2,,1.12,us,usp000j0c3,2022-07-19T13:02:27.891Z,"6 km WNW of T?gane, Japan",earthquake,,,,,reviewed,us,us
2011-04-13T19:57:25.420Z,39.583,143.34,22,6,mww,427,33.7,,0.88,us,usp000hzw1,2022-07-19T12:14:41.974Z,"120 km E of Yamada, Japan",earthquake,,,,,reviewed,us,us
2011-04-11T23:08:16.870Z,35.417,140.575,15,6.2,mww,514,15.4,,1.23,us,usp000hzsk,2022-07-19T12:07:36.600Z,"23 km SE of T?gane, Japan",earthquake,,,,,reviewed,us,us
2011-04-11T08:16:12.730Z,37.001,140.401,11,6.6,mww,586,10.1,,0.78,us,usp000hzq8,2022-08-14T00:22:13.684Z,"17 km SSW of Ishikawa, Japan",earthquake,,,,,reviewed,us,us
2011-04-07T14:32:43.290Z,38.276,141.588,42,7.1,mww,446,17.7,,0.94,us,usp000hzf6,2022-08-04T20:55:18.253Z,"29 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2011-03-31T07:15:30.190Z,38.922,141.821,42,6,mww,518,55.5,,0.85,us,usp000hyzj,2022-07-19T10:51:13.408Z,"18 km SSE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2011-03-29T10:54:33.200Z,37.401,142.29,15,6.1,mww,558,21,,0.9,us,usp000hyv2,2022-07-19T10:45:11.358Z,"114 km E of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-03-27T22:23:58.800Z,38.415,142.011,19,6.2,mww,629,20.4,,0.91,us,usp000hyrs,2022-07-19T10:31:26.295Z,"62 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2011-03-25T11:36:24.490Z,38.772,141.88,39,6.2,mww,558,37,,0.86,us,usp000hyjm,2022-07-19T10:18:00.916Z,"36 km SSE of ?funato, Japan",earthquake,,,,,reviewed,us,us
2011-03-22T09:44:29.330Z,39.851,143.437,13,6.4,mww,424,39.9,,0.77,us,usp000hy8e,2022-07-19T09:43:44.135Z,"130 km E of Miyako, Japan",earthquake,,,,,reviewed,us,us
2011-03-22T09:19:06.230Z,37.325,141.791,31,6.1,mww,527,32.3,,0.8,us,usp000hy8c,2022-07-19T09:42:15.388Z,"72 km ESE of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-03-22T07:18:45.380Z,37.244,144.003,11,6.4,mww,551,18.2,,0.95,us,usp000hy7y,2022-07-19T09:40:43.683Z,"267 km E of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-03-17T04:13:56.780Z,40.136,142.168,29,6.2,mww,395,40.4,,0.92,us,usp000hxmc,2022-07-19T08:55:55.766Z,"57 km NNE of Miyako, Japan",earthquake,,,,,reviewed,us,us
2011-03-15T15:23:53.850Z,40.335,143.288,18,6.1,mwc,357,57.4,,0.9,us,usp000hxcu,2022-07-19T08:38:47.980Z,"138 km ENE of Miyako, Japan",earthquake,,,,,reviewed,us,us
2011-03-15T13:31:46.320Z,35.272,138.582,9,6,mww,450,39.9,,0.92,us,usp000hxc7,2022-07-19T08:37:19.067Z,"6 km NNW of Fujinomiya, Japan",earthquake,,,,,reviewed,us,us
2011-03-15T13:27:56.630Z,37.576,142.237,28,6,mww,375,39.4,,1.02,us,usp000hxc6,2022-04-08T22:15:31.030Z,"109 km E of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-03-14T06:12:36.060Z,37.785,142.456,14,6,mww,482,9.6,,0.68,us,usp000hx38,2022-04-08T22:15:24.300Z,"123 km SE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2011-03-13T01:26:04.250Z,35.723,141.637,8,6.1,mww,496,22.6,,1.07,us,usp000hwq6,2022-07-19T08:18:28.459Z,"72 km E of Hasaki, Japan",earthquake,,,,,reviewed,us,us
2011-03-12T23:24:48.780Z,38.047,141.72,15,6.1,mwb,515,27.1,,0.9,us,usp000hwnq,2022-04-08T22:03:04.489Z,"55 km SE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2011-03-12T13:15:41.650Z,37.249,141.159,38,6.1,mww,463,17.8,,0.84,us,usp000hwfv,2022-04-08T21:38:42.745Z,"29 km SSE of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-03-12T01:47:15.400Z,37.594,142.648,20,6.5,mww,472,17.7,,0.85,us,usp000hw7r,2022-04-08T22:19:48.328Z,"146 km E of Namie, Japan",earthquake,,,,,reviewed,us,us
2011-03-11T20:11:24.060Z,39.005,142.633,17.4,6.1,mwc,487,31.5,,0.82,us,usp000hw29,2022-04-08T21:38:06.917Z,"72 km ESE of Kamaishi, Japan",earthquake,,9.2,,,reviewed,us,gcmt
2011-03-11T19:46:50.880Z,40.483,139.055,10,6.2,mwc,442,64.1,,1.08,us,usp000hw1y,2022-07-19T08:10:49.362Z,"88 km WNW of Noshiro, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-11T19:02:59.170Z,39.342,142.872,27.1,6,mwb,408,13.8,,0.93,us,usp000hw19,2022-04-08T22:17:48.157Z,"80 km E of Yamada, Japan",earthquake,,2.4,,,reviewed,us,us
2011-03-11T18:59:16.540Z,37.014,138.376,9.3,6.2,mwb,478,17.6,,1.29,us,usp000hw18,2022-04-08T22:13:31.034Z,"13 km E of Arai, Japan",earthquake,,4.7,,,reviewed,us,us
2011-03-11T15:20:08.190Z,36.398,141.864,52.8,6,mb,130,41,,0.96,us,usp000hvy2,2022-04-08T21:44:56.990Z,"108 km ESE of Takahagi, Japan",earthquake,,7.5,,57,reviewed,us,us
2011-03-11T15:13:14.680Z,35.994,141.808,21,6.3,mwb,547,14,,0.99,us,usp000hvy0,2022-04-08T21:37:55.723Z,"92 km ENE of Hasaki, Japan",earthquake,,,,,reviewed,us,us
2011-03-11T11:36:40.920Z,39.241,142.463,25.7,6.6,ms,668,9.5,,1.11,us,usp000hvuu,2022-07-19T08:06:24.404Z,"50 km ESE of ?tsuchi, Japan",earthquake,,4.8,,299,reviewed,us,us
2011-03-11T10:10:34.220Z,39.185,142.76,26.5,6,mb,438,44.1,,0.89,us,usp000hvtb,2022-04-08T22:02:15.348Z,"76 km ESE of Yamada, Japan",earthquake,,6.8,,274,reviewed,us,us
2011-03-11T08:33:00.780Z,39.14,142.967,27.6,6,mb,231,63,,0.81,us,usp000hvrh,2022-04-08T21:41:11.305Z,"94 km ESE of Yamada, Japan",earthquake,,9.1,,147,reviewed,us,us
2011-03-11T08:31:09.260Z,37.469,141.176,37.3,6,mb,274,25.9,,0.74,us,usp000hvrg,2022-04-08T21:37:28.766Z,"15 km E of Namie, Japan",earthquake,,4.2,,193,reviewed,us,us
2011-03-11T08:27:51.600Z,38.017,142.657,42.8,6,mb,362,32.2,,1.09,us,usp000hvrf,2022-04-08T22:18:15.531Z,"126 km ESE of Ishinomaki, Japan",earthquake,,5.9,,258,reviewed,us,us
2011-03-11T08:26:36.930Z,37.367,143.017,17,6.1,mb,317,24.4,,0.73,us,usp000hvre,2022-04-08T22:02:09.750Z,"178 km E of Namie, Japan",earthquake,,8.5,,214,reviewed,us,us
2011-03-11T08:19:24.380Z,36.166,141.562,6.8,6.5,mb,369,18.7,,0.86,us,usp000hvrd,2022-04-08T22:19:42.612Z,"81 km NE of Hasaki, Japan",earthquake,,10.4,,253,reviewed,us,us
2011-03-11T08:15:41.850Z,37.047,144.541,41,6.1,mb,275,50.4,,0.75,us,usp000hvrb,2022-04-08T22:18:17.367Z,"off the east coast of Honshu, Japan",earthquake,,4.3,,154,reviewed,us,us
2011-03-11T08:12:07.260Z,36.569,141.486,39.6,6.2,mb,510,20.4,,0.72,us,usp000hvra,2022-05-09T19:13:17.080Z,"70 km ESE of Kitaibaraki, Japan",earthquake,,3.5,,299,reviewed,us,us
2011-03-11T07:30:18.450Z,37.442,141.195,49.2,6,mb,40,113.2,,0.47,us,usp000hvqn,2022-04-08T21:41:24.628Z,"17 km ESE of Namie, Japan",earthquake,,6.8,,20,reviewed,us,us
2011-03-11T07:29:01.830Z,39.031,142.349,45.4,6.3,mb,338,40.1,,1.09,us,usp000hvqm,2022-05-09T19:12:57.092Z,"49 km ESE of Kamaishi, Japan",earthquake,,6.7,,253,reviewed,us,us
2011-03-11T07:28:12.360Z,36.823,141.824,28.4,6.1,mb,289,32.3,,0.62,us,usp000hvqk,2022-05-09T19:15:45.485Z,"87 km ESE of Iwaki, Japan",earthquake,,7.5,,203,reviewed,us,us
2011-03-11T07:25:36.460Z,37.934,144.529,39.5,6.1,mb,398,21.2,,0.78,us,usp000hvqj,2022-04-08T22:02:03.336Z,"275 km ESE of Kamaishi, Japan",earthquake,,4.1,,295,reviewed,us,us
2011-03-11T07:14:58.820Z,36.586,141.823,24.7,6.3,mb,382,25,,0.88,us,usp000hvqf,2022-05-09T19:12:52.896Z,"near the east coast of Honshu, Japan",earthquake,,7.7,,282,reviewed,us,us
2011-03-11T06:59:00.270Z,37.357,144.725,35.9,6.3,mb,292,30.4,,1.09,us,usp000hvq4,2022-05-09T19:12:51.530Z,"off the east coast of Honshu, Japan",earthquake,,6,,161,reviewed,us,us
2011-03-11T06:57:16.510Z,35.712,140.875,47.5,6,mb,368,36,,0.83,us,usp000hvq3,2022-04-08T22:18:54.022Z,"4 km ESE of Hasaki, Japan",earthquake,,4.8,,254,reviewed,us,us
2011-03-11T06:49:16.610Z,37.337,144.237,47.3,6.1,mb,121,36.9,,0.93,us,usp000hvpy,2022-05-09T19:13:15.598Z,"284 km ESE of Ishinomaki, Japan",earthquake,,7.1,,56,reviewed,us,us
2011-03-11T06:48:45.590Z,37.961,142.724,11.7,6.2,mb,323,29.1,,0.67,us,usp000hvpx,2022-04-08T21:45:44.329Z,"134 km ESE of Ishinomaki, Japan",earthquake,,7.8,,239,reviewed,us,us
2011-03-11T06:29:15.990Z,37.812,144.233,40.6,6.1,mb,94,66.6,,0.8,us,usp000hvph,2022-04-08T22:18:42.649Z,"260 km ESE of ?funato, Japan",earthquake,,6.2,,31,reviewed,us,us
2011-03-11T06:25:50.300Z,38.058,144.59,18.6,7.7,mwc,507,10.8,,0.85,us,usp000hvpg,2022-07-19T08:04:51.126Z,"272 km ESE of Kamaishi, Japan",earthquake,,8,,,reviewed,us,us
2011-03-11T06:23:09.480Z,39.03,142.284,56.3,6.2,mb,194,50.4,,0.67,us,usp000hvpf,2022-05-09T19:12:54.372Z,"45 km SE of Kamaishi, Japan",earthquake,,4.6,,110,reviewed,us,us
2011-03-11T06:21:32.700Z,38.29,142.813,51.7,6.2,mb,98,98.6,,0.67,us,usp000hvpe,2022-04-08T21:41:15.803Z,"128 km SE of ?funato, Japan",earthquake,,8,,55,reviewed,us,us
2011-03-11T06:20:04.110Z,36.004,142.067,49.3,6.5,mb,43,169.2,,0.87,us,usp000hvpd,2022-05-09T19:15:37.456Z,"115 km ENE of Hasaki, Japan",earthquake,,9.2,,24,reviewed,us,us
2011-03-11T06:18:49.510Z,36.023,142.269,16,6.6,mb,57,106.6,,0.94,us,usp000hvpc,2022-05-09T19:15:29.079Z,"133 km ENE of Hasaki, Japan",earthquake,,20.4,,29,reviewed,us,us
2011-03-11T06:15:40.280Z,36.281,141.111,42.6,7.9,mwc,163,48.4,,1.44,us,usp000hvpa,2022-12-23T11:15:23.708Z,"47 km E of ?arai, Japan",earthquake,,9.6,,,reviewed,us,us
2011-03-11T06:15:23.120Z,37.93,143.802,35,6.3,mb,75,83.4,,1.3,us,usp000hvp9,2022-05-09T19:12:55.759Z,"221 km SE of ?funato, Japan",earthquake,,,,28,reviewed,us,us
2011-03-11T06:13:01.040Z,37.211,141.601,40.1,6.2,mb,275,23.7,,0.76,us,usp000hvp8,2022-04-08T21:41:14.154Z,"61 km ESE of Namie, Japan",earthquake,,5.4,,171,reviewed,us,us
2011-03-11T06:12:36.360Z,37.788,144.233,25.4,6.2,mb,130,61,,0.71,us,usp000hvp7,2022-04-08T22:20:30.423Z,"261 km ESE of ?funato, Japan",earthquake,,11.9,,68,reviewed,us,us
2011-03-11T06:08:29.660Z,38.969,143.37,2.8,6.7,mb,122,52.3,,1.06,us,usp000hvp5,2022-05-09T19:12:50.150Z,"134 km ESE of Kamaishi, Japan",earthquake,,16.1,,49,reviewed,us,us
2011-03-11T06:07:20.880Z,36.419,141.876,32.3,6.4,mb,262,13.2,,0.88,us,usp000hvp4,2022-04-08T21:37:02.145Z,"108 km ESE of Kitaibaraki, Japan",earthquake,,9.3,,165,reviewed,us,us
2011-03-11T06:06:13.170Z,39.003,142.29,42.7,6.3,mb,304,27.6,,0.71,us,usp000hvp3,2022-05-09T19:15:38.847Z,"47 km SE of Kamaishi, Japan",earthquake,,3.5,,188,reviewed,us,us
2011-03-11T06:00:39.300Z,38.095,142.492,40.6,6.2,mb,43,122.6,,1,us,usp000hvnz,2022-05-09T19:15:40.093Z,"110 km ESE of Ishinomaki, Japan",earthquake,,18.6,,15,reviewed,us,us
2011-03-11T05:58:07.490Z,37.623,142.155,50.7,6.3,mb,98,99.7,,0.95,us,usp000hvnx,2022-05-09T19:15:41.424Z,"103 km E of Namie, Japan",earthquake,,6.8,,44,reviewed,us,us
2011-03-11T05:55:45.480Z,37.359,143.351,35,6.4,mb,108,71.7,,1.42,us,usp000hvnw,2022-05-09T19:15:42.752Z,"208 km E of Namie, Japan",earthquake,,,,50,reviewed,us,us
2011-03-11T05:54:31.940Z,37.712,141.184,32.3,6.3,mb,120,106.2,,0.75,us,usp000hvnv,2022-04-08T22:18:45.453Z,"30 km NNE of Namie, Japan",earthquake,,13.5,,66,reviewed,us,us
2011-03-11T05:46:24.120Z,38.297,142.373,29,9.1,mww,541,9.5,,1.16,official,official20110311054624120_30,2022-11-10T01:14:56.446Z,"2011 Great Tohoku Earthquake, Japan",earthquake,,,,,reviewed,us,official
2011-03-09T21:24:01.680Z,38.296,142.808,15,6.5,mwc,224,39.6,,0.99,us,usp000hvkh,2022-04-08T21:40:04.993Z,"128 km SE of ?funato, Japan",earthquake,,10.5,,,reviewed,us,gcmt
2011-03-09T21:22:17.580Z,38.345,142.648,23,6,mwc,395,65.6,,1.04,us,usp000hvkg,2022-07-19T07:46:43.367Z,"114 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,gcmt
2011-03-09T18:16:16.440Z,38.315,142.434,22,6,mww,411,29.7,,1.14,us,usp000hvk6,2022-07-19T07:45:13.257Z,"99 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
